dttl;sload;dload;sloss;dloss;sinpkt;dinpkt;sjit;djit;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;3467847656;1053999805;3;1;15456273;31823801;88106532;62078871;255;3961620508;715186688;255;50487;6433;44054;67;45;0;0;2;1;1;1;1;1;0;0;0;1;2;0;Exploits;1
252;6256742676;2216674561;2;1;115454556;144141281;7313485875;193138578;255;728960270;3668838867;255;227221;109801;11742;97;44;1;0;2;1;1;1;1;1;0;0;1;2;1;0;Exploits;1
252;4486985547;6612399902;2;1;27386889;48398602;1420138989;74010375;255;3570175452;3986125894;255;77984;29004;4898;169;45;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1028997461;44353825;7;24;3708126;16333078;1856018993;125158127;255;2298111655;3765215695;255;51883;549;46393;48;927;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3838607422;1093720825;2;1;251943222;314867437;1547874332;503204813;255;1599032932;425258768;255;14032;63047;77273;121;44;1;0;2;1;1;2;1;1;0;0;1;5;1;0;Exploits;1
252;2358395752;997411621;2;1;276270667;346753156;1793372897;697886562;255;2942856519;864613128;255;179094;5853;120564;81;44;1;0;1;1;1;1;1;1;0;0;4;1;1;0;Exploits;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2358395752;997411621;2;1;276270667;346753156;1793372897;697886562;255;2942856519;864613128;255;179094;5853;120564;81;44;1;0;2;1;1;2;1;1;0;0;4;2;1;0;Exploits;1
252;1298996973;147389707;2;2;48789778;5296943;2767381725;105289359;255;2883156187;288950535;255;12651;67544;58966;79;116;1;54;1;1;1;1;1;1;0;0;1;2;1;0;DoS;1
252;4277176758;3198092529;3;2;167145097;188873562;9346430115;245485391;255;3671702272;1664019449;255;226656;138078;88578;89;82;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
252;6292034668;3839627441;2;1;71018667;8962557;5450164614;13918425;255;3726010573;4201149525;255;6651;18509;48001;56;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
0;96000000;0;0;0;7;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;1665988892;1016646729;2;1;292159375;336063;1672090859;487277938;255;3531119129;410344895;255;218638;86948;13169;56;44;0;0;3;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;2;0;0;0;1;1;0;Reconnaissance;1
252;3150387451;1189549438;2;1;225536111;277615563;1329157635;579729563;255;3182209864;288373135;255;368788;141513;227275;91;44;0;0;3;1;1;1;1;1;0;0;0;1;3;0;Shellcode;1
252;5538638184;3561950928;3;2;163492894;171512219;9358382193;278968;255;1849837692;747476427;255;216355;91446;124909;103;81;0;0;2;1;1;2;1;1;0;0;0;2;1;0;Fuzzers;1
252;3526380078;9348037109;2;1;19574333;37045801;1050542439;6294543;255;3086355652;3639443605;255;50863;646;44403;94;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;650307666;3968412842;2;1;69437222;87703;540402456;138875344;255;2405617046;4061455863;255;5278;694;4584;56;44;0;0;1;1;2;1;1;2;0;0;0;2;2;0;Reconnaissance;1
252;5954287109;1978872925;2;1;11319575;170224203;143882781;302134;255;883251847;3387236850;255;139797;5387;85927;75;45;0;0;1;1;2;1;1;1;0;0;0;2;2;0;Shellcode;1
252;1630988867;7868803125;2;20;33419399;11500023;1976663369;1307831883;255;3520178027;2808834921;255;5217;6065;46105;68;1147;1;24064;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Fuzzers;1
252;4499187988;3793723145;3;2;143885188;162949781;8809014459;22994525;255;1685911942;3370789326;255;247132;155075;92057;83;85;0;0;2;1;1;1;1;2;0;0;0;1;1;0;Fuzzers;1
252;9514821289;4608483203;7;9;40712106;36314716;198704461;1930254925;255;842696447;3416489497;255;53522;6545;46977;48;212;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;6015613281;324621582;3;2;150974185;217736719;8897702934;391595875;255;676915102;498954909;255;288908;136845;152063;114;96;0;0;5;1;1;2;1;2;0;0;0;2;2;0;Fuzzers;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;2825353906;2244460156;11;11;41570666;43869199;2007964443;55498496;255;81524916;878541611;255;54735;7103;47632;147;126;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;655567334;4320318848;3;2;106389456;147253281;5497061793;262542531;255;3996141246;1094244545;255;249516;84956;16456;87;90;0;0;4;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;112000000;0;0;0;6;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;44800000;0;0;0;15;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Backdoor;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;6056053711;2097627441;2;1;127688667;161838281;7077179272;307607781;255;991912647;3124554268;255;163567;49417;11415;99;44;0;0;4;1;1;1;1;3;0;0;0;1;3;0;Exploits;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;DoS;1
252;6801476074;408215332;3;2;112154457;165404719;5956857912;261718359;255;716993932;424117816;255;189073;104244;84829;98;92;0;0;5;1;2;1;1;3;0;0;0;1;4;0;Fuzzers;1
252;5931214844;6282625391;1;3;61319571;46692;4251086697;3588748666;255;1244771904;1007116802;255;60071;10029;50042;46;375;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2548186133;1948852734;2;2;21802;25908572;1148660538;44922121;255;854501705;3782405361;255;27665;14136;13529;69;68;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Exploits;1
252;1037575;6221356934;3;2;6593627;94110289;3434713832;115482195;255;913495856;2872099864;255;228014;12305;104964;92;87;0;0;5;1;1;1;1;3;0;0;0;1;4;0;Fuzzers;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;1834094727;4865830566;3;2;106251909;121718555;6255136649;173920344;255;2630585273;696147206;255;191741;116247;75494;253;82;0;0;3;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
252;9946358398;1420014746;7;9;42628665;41800382;2567358577;3463716359;255;1806651514;255863153;255;59374;9742;49632;53;76;0;0;1;1;4;1;1;2;1;1;0;2;1;0;Exploits;1
252;8039821777;1120875098;7;9;53495619;53130999;2754376322;3230682427;255;1696303063;378006214;255;53368;6911;46457;54;75;0;0;1;1;2;1;1;2;1;1;0;2;1;0;Exploits;1
252;7614325195;5390814453;3;2;90815003;131451422;4566491298;187913156;255;297346422;1721631229;255;166657;80052;86605;87;96;0;0;5;1;1;1;1;2;0;0;0;3;2;0;Fuzzers;1
252;1385136914;1031967481;5;4;324144;43245547;1713704186;57882332;255;2698014019;3610959184;255;67351;18103;49248;57;58;0;0;8;1;4;2;1;7;0;0;0;3;7;0;Fuzzers;1
0;672000000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;84;0;0;0;5;2;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;8471171875;897306875;1;3;43036714;30334;2830851185;2493129076;255;632975636;3827408881;255;5517;23316;31854;46;375;0;0;1;1;4;1;1;2;0;0;0;2;1;0;Exploits;1
252;9563028906;6081427734;17;8;6402005;112923523;4396077338;130649773;255;3909635156;1193880381;255;193242;124721;68521;765;90;0;0;1;1;1;1;1;1;0;0;0;2;1;0;Exploits;1
252;134328291;1387204981;4;5;33626001;30446692;169134546;1773562909;255;2031011683;2999168182;255;74879;27186;47693;56;58;0;0;7;1;4;2;1;8;0;0;0;2;7;0;Fuzzers;1
252;2303254395;2937538086;7;9;184063868;199414953;1057988583;363894281;255;686012810;65936760;255;161213;87965;73248;54;75;0;0;1;1;2;1;1;2;1;1;0;4;1;0;Exploits;1
252;1072324805;1253096;6;102;35810045;7647821;1801895786;821605243;255;2182526126;2828057509;255;64185;27713;36472;48;1219;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2814987305;179322937;4;2;4686442656;70321855;4896906958;17622054;255;2841999482;1672501128;255;165615;80174;85441;87;87;0;0;7;1;3;3;3;4;0;0;0;3;4;0;Fuzzers;1
0;1081454592;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1487;0;0;0;2;2;2;2;1;2;0;0;0;2;2;0;Fuzzers;1
252;5373337402;3279005127;2;1;81904222;10146357;6173134322;143617453;255;350578347;603067314;255;61882;46077;15805;56;44;0;0;6;1;2;1;1;8;0;0;0;2;6;0;Reconnaissance;1
252;8344792188;4383459473;22;8;79499777;152099516;5615873074;18202225;255;1982890398;3938248680;255;213932;93969;119963;829;85;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;3;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;1143743848;8521226562;5;4;38868866;51037453;1950186772;63098184;255;80582522;845920915;255;8;36618;43382;57;58;0;0;6;1;4;2;1;8;0;0;0;4;6;0;Fuzzers;1
252;898666;1351983008;13;2;8453613;30095445;778353913;5238727;255;3168444959;2665844742;255;59854;7243;52611;1008;52;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;7793300781;4991991211;3;1;31793818;60269;1861939856;101722805;255;3774634925;3695791734;255;105662;57621;48041;318;45;1;0;1;1;1;1;1;2;0;0;1;1;1;0;Exploits;1
252;4081745605;288620459;3;2;174235543;208927219;126500177;293244406;255;3828954160;3445522439;255;178743;107032;71711;92;80;0;0;4;1;2;2;2;2;0;0;0;4;2;0;Fuzzers;1
252;2252059375;1086992188;7;8;62557945;58451156;3272773793;87436883;255;2152174418;939682529;255;99425;39283;60142;176;85;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2252404492;1354249414;4;4;33865385;4084509;1807279886;50204062;255;24488391;765944534;255;5384;6744;47096;99;70;0;0;1;1;1;1;1;1;0;0;0;1;1;0;DoS;1
252;1823998438;4976928711;3;2;105689729;128020219;6004576564;223702328;255;637361862;2696051786;255;171705;66239;105466;253;84;0;0;3;1;2;2;2;3;0;0;0;3;3;0;Fuzzers;1
252;1806698438;2662899902;4;2;160048617;219442781;1180129657;309039;255;3198336463;687707077;255;230985;146002;84983;368;78;0;0;3;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
0;376000000;0;0;0;3;0;0;0;0;0;0;0;0;0;0;141;0;0;0;37;2;15;15;1;37;0;0;0;15;37;0;Fuzzers;1
252;2942510156;8208248047;2;1;2149;40559199;115435584;64998133;255;2252959886;1322156609;255;76709;15515;61194;89;45;1;0;2;1;1;1;1;1;0;0;1;1;1;0;Reconnaissance;1
252;348798584;1039832324;2;2;189525;173500109;1040415081;265440906;255;4362606;1729982123;255;315608;144923;170685;83;246;1;771;2;1;1;1;1;1;0;0;1;3;1;0;Exploits;1
252;3314717188;7898900879;2;1;2238;42398;1245161774;67217672;255;1376381347;1230858449;255;36022;14869;21153;104;45;1;0;2;1;1;1;1;1;0;0;1;7;1;0;Exploits;1
252;2753132227;3001311133;2;2;30220125;32727428;1454448996;51071781;255;3566621779;1991550343;255;56469;11804;44665;92;130;1;99;2;1;2;2;1;2;0;0;1;2;2;0;Exploits;1
252;5420166504;395554541;3;2;135971551;146796781;7708034147;213876313;255;713450823;3647820072;255;336783;175454;161329;92;82;0;0;2;1;1;1;1;2;0;0;0;1;2;0;Fuzzers;1
0;684800000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;856;0;0;0;39;2;6;6;1;39;0;0;0;7;39;0;Fuzzers;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;4;1;0;Reconnaissance;1
252;1159799121;3172956543;3;2;174199455;196236781;9364609304;314430656;255;567835189;3450490034;255;234494;149328;85166;253;84;0;0;3;1;2;2;2;2;0;0;0;3;2;0;Fuzzers;1
0;327200000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;409;0;0;0;39;2;14;14;1;39;0;0;0;14;39;0;Fuzzers;1
252;7118489746;270591875;1;6;51214715;22926667;3423530138;2518335945;255;2446745785;741342716;255;64026;11056;5297;46;808;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
0;168000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;2;3;0;Reconnaissance;1
0;1626000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;813;0;0;0;39;2;15;15;1;39;0;0;0;15;39;0;Fuzzers;1
252;6516637695;237377207;1;2;55944713;53433145;3844834773;111001211;255;1178293625;1963082207;255;62902;16902;46;46;166;0;0;1;1;2;1;1;2;0;0;0;2;1;0;Exploits;1
252;2125716309;1492335156;6;9;217172471;168771662;1171663849;1006780728;255;1908487278;2450279325;255;215733;99417;116316;58;328;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;DoS;1
252;3405970313;10748625;4;1;11734;31988199;792766188;5378702;255;2389905477;311599904;255;51169;6775;44394;546;45;1;0;2;1;1;1;1;2;0;0;1;1;2;0;Exploits;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
252;1837744629;3449584766;7;14;209757146;137590806;1560071336;1234017931;255;3207541756;4140475328;255;299677;140084;159593;48;613;0;0;1;1;1;1;1;1;0;0;0;3;1;0;Exploits;1
0;10551125;0;0;0;48525633;0;52253805;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;2;0;0;0;1;1;0;Exploits;1
252;270589209;8169464063;6;17;162608112;79328461;1067594153;717717765;255;3125483353;3187014755;255;225251;135392;89859;55;853;0;0;3;1;1;1;1;1;0;0;0;3;1;0;Exploits;1
252;2569948242;1379409844;2;2;24661111;23872556;1173478165;171222453;255;423436491;529545234;255;50886;6343;44543;79;425;1;1663;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;274181824;0;0;0;11;0;0;0;0;0;0;0;0;0;0;377;0;0;0;43;2;10;10;2;40;0;0;0;10;39;0;Fuzzers;1
252;3968073047;9953508789;2;1;18491444;34637398;986776819;59195352;255;432575385;3675888476;255;51923;6838;45085;99;45;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Fuzzers;1
252;7538810547;105302959;7;9;57050808;56658285;3065124751;3643913097;255;2349896083;3679678605;255;5356;7572;45988;54;75;0;0;1;1;1;1;1;1;1;1;0;2;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Analysis;1
0;344803925;0;0;0;148490175;0;1831332375;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;7538810547;105302959;7;9;57050808;56658285;3065124751;3643913097;255;2349896083;3679678605;255;5356;7572;45988;54;75;0;0;1;1;1;1;1;1;1;1;0;2;1;0;Exploits;1
0;344803925;0;0;0;148490175;0;1831332375;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;DoS;1
252;1600175879;6056831543;2;1;43740667;51586145;304143929;107477344;255;2629079040;3506363973;255;102197;48346;53851;91;44;0;0;3;1;2;2;1;2;0;0;0;2;2;0;Exploits;1
0;344803925;0;0;0;148490175;0;1831332375;0;0;0;0;0;0;0;0;64;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;DoS;1
0;51692308;0;0;0;13;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;6090880371;3716875732;2;1;74136333;94291711;5479754349;136589687;255;717447585;321872709;255;50702;6503;44199;56;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;DoS;1
252;6430329102;3924019775;2;1;69670222;8900643;5473574793;138524781;255;482094206;2381022917;255;5458;8942;45638;56;44;0;0;2;1;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;2053592188;164331375;2;36;23927264;5923253;120024707;738853317;255;3645453803;3543698212;255;53313;6473;4684;61;1245;1;45524;2;1;1;1;1;1;0;0;1;1;2;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Exploits;1
252;2132919922;4093216406;2;2;30380889;35798145;1659771693;58746977;255;1852221892;1413677582;255;33903;15914;17989;81;200;1;386;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;2138226172;2979069141;2;2;30762778;3839543;1520607394;54320402;255;3767796462;1679679376;255;55103;7391;47712;82;147;1;168;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;46222220;0;0;0;9;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;2;1;1;2;0;0;0;1;1;0;Exploits;1
252;3833776172;9692616211;2;1;19028444;35557801;1018708585;60846145;255;1633491240;3004818125;255;51288;7091;44197;98;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Reconnaissance;1
252;5425239453;9506677734;3;3;30524;34674891;1627691549;50611051;255;76719694;4155280783;255;25961;13652;12309;207;44;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3990671563;1590074316;23;8;17017334;37211695;125924266;4447959;255;607551467;3518224743;255;56525;8483;48042;849;75;0;0;1;1;1;1;1;1;0;0;0;1;1;0;DoS;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
252;6501037109;3967168457;2;1;68964667;86765;5425361864;135517266;255;157792365;1940460459;255;63672;17767;45905;56;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;36923076;0;0;0;13;0;0;0;0;0;0;0;0;0;0;60;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Shellcode;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
252;6377222656;3891612305;2;1;70258222;87712289;5384905084;135743219;255;526819039;1410356683;255;43956;23267;20689;56;44;0;0;2;1;1;1;1;1;0;0;0;2;1;0;Reconnaissance;1
252;1340979883;1897644336;2;2;53493222;48114555;3470862194;96731719;255;952727396;162753676;255;92998;47645;45353;90;127;1;189;1;1;1;1;1;1;0;0;1;2;1;0;Exploits;1
60;2389937109;4088050391;0;0;9;3;0;0;0;0;0;0;0;0;0;38;65;0;0;1;0;1;1;1;1;0;0;0;1;1;0;Backdoor;1
0;69333328;0;0;0;9;0;0;0;0;0;0;0;0;0;0;78;0;0;0;1;2;1;1;1;63;0;0;0;1;1;0;Exploits;1
252;3205985352;1956408325;2;1;13922;177038;1159096755;299805437;255;2442231990;3043927511;255;73417;28354;45063;56;44;0;0;4;1;1;1;1;2;0;0;0;1;4;0;Reconnaissance;1
252;275018829;268106995;16;10;1628979295;1626471125;2583049003;80143895;255;4222814469;2282107141;255;94898;48388;4651;56;55;0;0;4;1;2;2;2;4;0;0;0;2;4;0;Fuzzers;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;DoS;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;DoS;1
252;3246281875;1947942773;16;8;19924;33354953;1341894526;40367789;255;2765207287;4148996508;255;58783;35937;22846;808;85;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2744191992;747591875;2;2;25492222;30881143;1373675152;5507568;255;3568592487;389313084;255;55199;7567;47632;87;306;1;803;6;1;2;2;2;2;0;0;4;2;4;0;Exploits;1
0;1034666624;0;0;0;3;0;0;0;0;0;0;0;0;0;0;388;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3262502188;1183674316;4;1;987077;290966;688079179;45040352;255;984778738;1864463045;255;5003;5894;44136;475;45;0;0;2;1;1;1;1;3;0;0;0;1;1;0;Exploits;1
252;3402405469;8468208984;2;1;20021222;312434;1084763774;42821852;255;1490656207;3669348195;255;80088;55379;24709;100;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;DoS;1
252;2990527539;1376996582;8;8;47833572;52011422;2738964116;87829484;255;3562262905;2071156570;255;76652;14548;62104;179;91;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3400453125;9485697266;2;1;19347444;35322801;1036643556;60368301;255;2114584171;1167486034;255;59222;12287;46935;89;45;1;0;5;1;1;1;1;1;0;0;1;1;3;0;Exploits;1
252;314172207;1181854883;9;8;48054523;56963844;2460778262;64716523;255;3954481836;2864337011;255;56075;23065;3301;189;86;0;0;1;1;1;1;1;1;0;0;0;1;1;0;DoS;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;2;0;Reconnaissance;1
252;1940517773;5570004883;2;1;48168222;56731855;3513240576;105014;255;3737867290;3526920800;255;95376;4811;47266;120;44;1;0;5;1;1;1;1;2;0;0;1;1;2;0;DoS;1
252;6682334961;5693715332;4;4;67226618;73787547;3388873185;91787602;255;4232086814;192090398;255;131197;61664;69533;56;57;0;0;5;1;1;1;1;4;0;0;0;2;5;0;Fuzzers;1
252;3937071094;9638294922;2;1;19380333;35706602;1042113304;62475535;255;925929939;600738116;255;52611;7369;45242;102;45;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;2004248828;7798960156;2;2;31799111;3958;1540770348;61379211;255;1095908793;539284194;255;55677;8391;47286;80;399;1;1188;5;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;4889504883;298375293;2;1;89736333;112881859;6642777722;157567781;255;1891507577;1941092463;255;101824;40987;60837;56;44;0;0;6;1;2;1;1;5;0;0;0;2;5;0;Reconnaissance;1
252;3357099219;9016669922;2;1;20335222;37009602;108321533;62373922;255;4104722690;2379684936;255;59217;13693;45524;93;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;2129701367;3479885156;2;2;30218111;34676145;1559977701;58105664;255;2103922486;934280011;255;65345;10599;54746;80;169;1;249;2;1;2;2;1;3;0;0;1;2;2;0;Exploits;1
252;5473532227;5345540527;4;4;81735998;74104617;4769238352;102163805;255;2331678163;2182201648;255;11;50156;59844;56;55;0;0;5;1;1;1;1;5;0;0;0;2;5;0;Fuzzers;1
252;9622884766;1654213672;2;2;69266222;63014332;4433943582;101358734;255;2925418898;3121601941;255;116472;57213;59259;83;143;1;251;2;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;74666664;0;0;0;9;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
0;416000000;0;0;0;4;0;0;0;0;0;0;0;0;0;0;208;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Shellcode;1
252;2501486133;2139042969;3;2;32387727;53209145;1637584446;6959543;255;677074465;3198133852;255;5618;9374;46806;109;146;1;109;1;1;1;1;1;1;0;0;1;1;2;0;Exploits;1
0;84000000;0;0;0;8;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;Reconnaissance;1
252;6573029297;5539870117;4;4;69093536;75835367;3900710956;101809133;255;980203552;2213790954;255;109305;63387;45918;57;57;0;0;4;1;1;1;1;4;0;0;0;1;4;0;Fuzzers;1
252;3574142578;3015350586;19;18;55967883;57357098;2904654272;72642797;255;3528704295;2757902157;255;109033;54337;54696;250;221;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;3424367188;2276749023;11;11;41670852;44695359;1988047462;53256902;255;766176082;1279212520;255;51791;6926;44865;178;128;0;0;1;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;7427491406;7663556152;2;1;23652889;43047;1207434731;66231516;255;2000315043;2595028687;255;71946;1859;53356;241;45;0;0;2;1;1;1;1;1;0;0;0;1;1;0;Exploits;1
252;8776428711;7396935547;4;4;51746999;5325891;2597157348;76303984;255;1807205885;916184168;255;11696;6627;5069;57;57;0;0;4;1;1;1;1;4;0;0;0;1;4;0;Fuzzers;1
252;7768134375;8799696094;3;3;27777819;3622075;1415840475;46985531;255;152194462;3610323760;255;27442;15069;12373;270;373;1;879;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
252;3201833984;8349369141;2;1;20010667;38636398;1043378374;5386007;255;3852277805;3376466784;255;74122;21435;52687;95;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;Exploits;1
0;4628250781;0;0;0;27452883;0;32106723;0;0;0;0;0;0;0;0;159;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;Exploits;1
